user_id	tag0	tag1	tag2	tag3	tag4	tag5	tag6	tag7	tag8	tag9	tag10	tag11	tag12	tag13	tag14	tag15	tag16	tag17
11	0.3865979381443299	0.02577319587628866	0.015463917525773196	0.09278350515463918	0.02577319587628866	0.0	0.010309278350515464	0.005154639175257732	0.07216494845360824	0.02577319587628866	0.015463917525773196	0.24742268041237114	0.020618556701030927	0.0	0.015463917525773196	0.010309278350515464	0.010309278350515464	0.020618556701030927
12	0.23333333333333334	0.0	0.03333333333333333	0.03333333333333333	0.1	0.03333333333333333	0.03333333333333333	0.0	0.06666666666666667	0.13333333333333333	0.03333333333333333	0.23333333333333334	0.03333333333333333	0.0	0.0	0.0	0.0	0.03333333333333333
13	0.06167400881057269	0.04405286343612335	0.10572687224669604	0.048458149779735685	0.22026431718061673	0.0	0.013215859030837005	0.013215859030837005	0.05726872246696035	0.02643171806167401	0.01762114537444934	0.05286343612334802	0.2687224669603524	0.004405286343612335	0.004405286343612335	0.048458149779735685	0.0	0.013215859030837005
14	0.15151515151515152	0.0	0.06060606060606061	0.15151515151515152	0.09090909090909091	0.0	0.030303030303030304	0.0	0.06060606060606061	0.030303030303030304	0.030303030303030304	0.2727272727272727	0.0	0.0	0.0	0.0	0.0	0.12121212121212122
15	0.16101694915254236	0.00847457627118644	0.02824858757062147	0.059322033898305086	0.12146892655367232	0.002824858757062147	0.01694915254237288	0.00847457627118644	0.15819209039548024	0.08192090395480225	0.05084745762711865	0.19491525423728814	0.04519774011299435	0.005649717514124294	0.011299435028248588	0.01694915254237288	0.0	0.02824858757062147
16	0.29850746268656714	0.04477611940298507	0.05970149253731343	0.16417910447761194	0.1044776119402985	0.0	0.014925373134328358	0.029850746268656716	0.07462686567164178	0.014925373134328358	0.014925373134328358	0.05970149253731343	0.04477611940298507	0.029850746268656716	0.014925373134328358	0.0	0.0	0.029850746268656716
17	0.061068702290076333	0.020356234096692113	0.24936386768447838	0.027989821882951654	0.11704834605597965	0.02544529262086514	0.010178117048346057	0.005089058524173028	0.10941475826972011	0.04834605597964377	0.017811704834605598	0.14249363867684478	0.06870229007633588	0.022900763358778626	0.005089058524173028	0.017811704834605598	0.002544529262086514	0.04834605597964377
18	0.1054172767203514	0.10688140556368961	0.04685212298682284	0.06149341142020498	0.16251830161054173	0.0014641288433382138	0.020497803806734993	0.013177159590043924	0.0527086383601757	0.043923865300146414	0.010248901903367497	0.13323572474377746	0.10102489019033675	0.05710102489019034	0.03074670571010249	0.043923865300146414	0.0	0.008784773060029283
19	0.13626373626373625	0.054945054945054944	0.08571428571428572	0.03736263736263736	0.17582417582417584	0.0	0.006593406593406593	0.004395604395604396	0.0945054945054945	0.03076923076923077	0.01978021978021978	0.05714285714285714	0.06813186813186813	0.05934065934065934	0.035164835164835165	0.01098901098901099	0.002197802197802198	0.12087912087912088
20	0.07894736842105263	0.0	0.15789473684210525	0.05263157894736842	0.2631578947368421	0.0	0.02631578947368421	0.0	0.10526315789473684	0.10526315789473684	0.02631578947368421	0.05263157894736842	0.10526315789473684	0.0	0.0	0.0	0.0	0.02631578947368421
21	0.11627906976744186	0.13953488372093023	0.09302325581395349	0.0	0.09302325581395349	0.0	0.023255813953488372	0.023255813953488372	0.046511627906976744	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.06976744186046512	0.2558139534883721	0.046511627906976744	0.0	0.0	0.023255813953488372
22	0.23008849557522124	0.03008849557522124	0.07610619469026549	0.04601769911504425	0.15221238938053097	0.0017699115044247787	0.01592920353982301	0.007079646017699115	0.13805309734513274	0.03716814159292035	0.019469026548672566	0.07787610619469026	0.06902654867256637	0.017699115044247787	0.008849557522123894	0.019469026548672566	0.0017699115044247787	0.05132743362831858
23	0.12848297213622292	0.02786377708978328	0.14551083591331268	0.03869969040247678	0.12693498452012383	0.010835913312693499	0.01238390092879257	0.0030959752321981426	0.13157894736842105	0.07430340557275542	0.020123839009287926	0.09442724458204334	0.0696594427244582	0.017027863777089782	0.007739938080495356	0.03869969040247678	0.007739938080495356	0.04489164086687306
24	0.26382978723404255	0.01276595744680851	0.03829787234042553	0.14893617021276595	0.08085106382978724	0.0	0.029787234042553193	0.01276595744680851	0.00851063829787234	0.03404255319148936	0.00425531914893617	0.225531914893617	0.07234042553191489	0.01276595744680851	0.02553191489361702	0.01702127659574468	0.00425531914893617	0.00851063829787234
25	0.12790697674418605	0.040697674418604654	0.19186046511627908	0.023255813953488372	0.18604651162790697	0.0	0.046511627906976744	0.005813953488372093	0.0872093023255814	0.011627906976744186	0.005813953488372093	0.0872093023255814	0.10465116279069768	0.040697674418604654	0.005813953488372093	0.023255813953488372	0.005813953488372093	0.005813953488372093
26	0.29254571026722925	0.03938115330520394	0.03234880450070324	0.14064697609001406	0.08016877637130802	0.0014064697609001407	0.015471167369901548	0.011251758087201125	0.06188466947960619	0.016877637130801686	0.01828410689170183	0.18565400843881857	0.03938115330520394	0.014064697609001406	0.01969057665260197	0.015471167369901548	0.0	0.015471167369901548
27	0.19642857142857142	0.044642857142857144	0.008928571428571428	0.07142857142857142	0.03571428571428571	0.09821428571428571	0.05357142857142857	0.017857142857142856	0.0625	0.03571428571428571	0.026785714285714284	0.1875	0.05357142857142857	0.017857142857142856	0.008928571428571428	0.0625	0.0	0.017857142857142856
28	0.19480519480519481	0.01948051948051948	0.03896103896103896	0.12987012987012986	0.05194805194805195	0.032467532467532464	0.025974025974025976	0.01948051948051948	0.08441558441558442	0.025974025974025976	0.025974025974025976	0.24025974025974026	0.01948051948051948	0.01948051948051948	0.032467532467532464	0.012987012987012988	0.0	0.025974025974025976
29	0.04950495049504951	0.0	0.07920792079207921	0.039603960396039604	0.3564356435643564	0.0049504950495049506	0.06435643564356436	0.01485148514851485	0.1188118811881188	0.024752475247524754	0.0049504950495049506	0.09405940594059406	0.10396039603960396	0.0049504950495049506	0.0049504950495049506	0.009900990099009901	0.0	0.024752475247524754
30	0.1282051282051282	0.0	0.0	0.1282051282051282	0.02564102564102564	0.0	0.0	0.0	0.0	0.05128205128205128	0.02564102564102564	0.48717948717948717	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.0	0.05128205128205128	0.02564102564102564
31	0.4827586206896552	0.024630541871921183	0.019704433497536946	0.08866995073891626	0.059113300492610835	0.0	0.014778325123152709	0.024630541871921183	0.024630541871921183	0.034482758620689655	0.014778325123152709	0.09852216748768473	0.029556650246305417	0.009852216748768473	0.034482758620689655	0.009852216748768473	0.0049261083743842365	0.024630541871921183
32	0.17142857142857143	0.04285714285714286	0.014285714285714285	0.12857142857142856	0.014285714285714285	0.0	0.04285714285714286	0.014285714285714285	0.18571428571428572	0.02857142857142857	0.0	0.24285714285714285	0.0	0.05714285714285714	0.04285714285714286	0.014285714285714285	0.0	0.0
33	0.1167192429022082	0.02365930599369085	0.052050473186119876	0.06309148264984227	0.08517350157728706	0.017350157728706624	0.028391167192429023	0.01892744479495268	0.11987381703470032	0.050473186119873815	0.025236593059936908	0.23186119873817035	0.04416403785488959	0.006309148264984227	0.025236593059936908	0.007886435331230283	0.00473186119873817	0.07886435331230283
34	0.38461538461538464	0.017482517482517484	0.013986013986013986	0.2062937062937063	0.04895104895104895	0.0	0.0	0.0034965034965034965	0.06293706293706294	0.017482517482517484	0.01048951048951049	0.11888111888111888	0.03146853146853147	0.013986013986013986	0.01048951048951049	0.01048951048951049	0.0	0.04895104895104895
35	0.19887955182072828	0.028011204481792718	0.008403361344537815	0.16246498599439776	0.0392156862745098	0.0056022408963585435	0.03081232492997199	0.04201680672268908	0.04201680672268908	0.014005602240896359	0.03081232492997199	0.2661064425770308	0.014005602240896359	0.028011204481792718	0.07563025210084033	0.008403361344537815	0.0	0.0056022408963585435
36	0.18684603886397608	0.01943198804185351	0.07324364723467862	0.06726457399103139	0.14947683109118087	0.0029895366218236174	0.04484304932735426	0.014947683109118086	0.11659192825112108	0.03886397608370702	0.014947683109118086	0.14349775784753363	0.043348281016442454	0.025411061285500747	0.01195814648729447	0.008968609865470852	0.014947683109118086	0.02242152466367713
37	0.22641509433962265	0.03773584905660377	0.018867924528301886	0.3113207547169811	0.05660377358490566	0.0	0.02830188679245283	0.0	0.03773584905660377	0.009433962264150943	0.009433962264150943	0.08490566037735849	0.02830188679245283	0.02830188679245283	0.0660377358490566	0.018867924528301886	0.0	0.03773584905660377
38	0.2222222222222222	0.05555555555555555	0.010101010101010102	0.29797979797979796	0.03535353535353535	0.0	0.005050505050505051	0.0	0.05555555555555555	0.010101010101010102	0.005050505050505051	0.21212121212121213	0.020202020202020204	0.030303030303030304	0.03535353535353535	0.0	0.005050505050505051	0.0
39	0.24444444444444444	0.03333333333333333	0.06666666666666667	0.07777777777777778	0.1111111111111111	0.0	0.011111111111111112	0.0	0.1	0.06666666666666667	0.022222222222222223	0.15555555555555556	0.03333333333333333	0.044444444444444446	0.0	0.0	0.0	0.03333333333333333
40	0.06140350877192982	0.039473684210526314	0.08333333333333333	0.039473684210526314	0.18421052631578946	0.0	0.16228070175438597	0.008771929824561403	0.039473684210526314	0.008771929824561403	0.0043859649122807015	0.08333333333333333	0.2324561403508772	0.0	0.008771929824561403	0.039473684210526314	0.0	0.0043859649122807015
41	0.1282051282051282	0.07692307692307693	0.05128205128205128	0.15384615384615385	0.02564102564102564	0.0	0.02564102564102564	0.0	0.1282051282051282	0.0	0.05128205128205128	0.15384615384615385	0.0	0.05128205128205128	0.02564102564102564	0.0	0.0	0.1282051282051282
42	0.1038135593220339	0.01694915254237288	0.21398305084745764	0.03177966101694915	0.22245762711864406	0.0	0.012711864406779662	0.00847457627118644	0.09745762711864407	0.029661016949152543	0.00847457627118644	0.059322033898305086	0.11652542372881355	0.00847457627118644	0.00423728813559322	0.0423728813559322	0.00211864406779661	0.0211864406779661
43	0.3448275862068966	0.034482758620689655	0.034482758620689655	0.13793103448275862	0.06896551724137931	0.0	0.0	0.0	0.10344827586206896	0.034482758620689655	0.0	0.13793103448275862	0.0	0.06896551724137931	0.034482758620689655	0.0	0.0	0.0
44	0.15267175572519084	0.07888040712468193	0.07633587786259542	0.06361323155216285	0.10432569974554708	0.002544529262086514	0.01272264631043257	0.005089058524173028	0.061068702290076333	0.017811704834605598	0.022900763358778626	0.06615776081424936	0.13231552162849872	0.04071246819338423	0.03816793893129771	0.05597964376590331	0.0	0.06870229007633588
45	0.3908450704225352	0.028169014084507043	0.017605633802816902	0.25880281690140844	0.01936619718309859	0.0	0.01056338028169014	0.01056338028169014	0.02112676056338028	0.007042253521126761	0.008802816901408451	0.1443661971830986	0.02640845070422535	0.01056338028169014	0.02640845070422535	0.01232394366197183	0.0	0.007042253521126761
46	0.07017543859649122	0.0	0.0	0.0	0.03508771929824561	0.0	0.0	0.0	0.15789473684210525	0.0	0.05263157894736842	0.07017543859649122	0.017543859649122806	0.0	0.0	0.0	0.017543859649122806	0.5789473684210527
47	0.07692307692307693	0.0	0.0	0.23076923076923078	0.038461538461538464	0.0	0.038461538461538464	0.0	0.038461538461538464	0.07692307692307693	0.0	0.46153846153846156	0.038461538461538464	0.0	0.0	0.0	0.0	0.0
48	0.19039595619208088	0.06908171861836562	0.07160909856781802	0.06655433866891322	0.14153327716933445	0.0008424599831508003	0.037910699241786014	0.020219039595619208	0.06571187868576242	0.016849199663016005	0.017691659646166806	0.11288963774220724	0.08424599831508003	0.02948609941027801	0.030328559393428812	0.02695871946082561	0.002527379949452401	0.015164279696714406
49	0.05429864253393665	0.07692307692307693	0.07692307692307693	0.04072398190045249	0.22624434389140272	0.00904977375565611	0.01809954751131222	0.0	0.1085972850678733	0.049773755656108594	0.013574660633484163	0.06334841628959276	0.09502262443438914	0.09954751131221719	0.03619909502262444	0.00904977375565611	0.004524886877828055	0.01809954751131222
50	0.1780821917808219	0.0410958904109589	0.0410958904109589	0.0958904109589041	0.0821917808219178	0.0	0.0136986301369863	0.0136986301369863	0.1095890410958904	0.0273972602739726	0.0273972602739726	0.1917808219178082	0.0684931506849315	0.0410958904109589	0.0273972602739726	0.0	0.0	0.0410958904109589
51	0.3559322033898305	0.06779661016949153	0.05084745762711865	0.0847457627118644	0.03389830508474576	0.0	0.0	0.0	0.0847457627118644	0.0	0.0	0.1694915254237288	0.0	0.06779661016949153	0.03389830508474576	0.0	0.0	0.05084745762711865
52	0.10493827160493827	0.0	0.030864197530864196	0.04938271604938271	0.3333333333333333	0.0	0.018518518518518517	0.018518518518518517	0.17901234567901234	0.04938271604938271	0.024691358024691357	0.09876543209876543	0.06172839506172839	0.0	0.0	0.0	0.0	0.030864197530864196
53	0.1111111111111111	0.03896103896103896	0.08441558441558442	0.06782106782106782	0.09812409812409813	0.005050505050505051	0.021645021645021644	0.007215007215007215	0.10317460317460317	0.03896103896103896	0.024531024531024532	0.20057720057720058	0.05411255411255411	0.023088023088023088	0.031746031746031744	0.02813852813852814	0.0007215007215007215	0.06060606060606061
54	0.5396825396825397	0.031746031746031744	0.015873015873015872	0.06349206349206349	0.015873015873015872	0.0	0.015873015873015872	0.06349206349206349	0.015873015873015872	0.031746031746031744	0.015873015873015872	0.14285714285714285	0.0	0.015873015873015872	0.015873015873015872	0.0	0.0	0.015873015873015872
55	0.07692307692307693	0.15384615384615385	0.0	0.07692307692307693	0.0	0.0	0.038461538461538464	0.038461538461538464	0.07692307692307693	0.038461538461538464	0.0	0.3076923076923077	0.038461538461538464	0.11538461538461539	0.0	0.0	0.038461538461538464	0.0
56	0.2413793103448276	0.034482758620689655	0.0	0.08045977011494253	0.04597701149425287	0.0	0.06896551724137931	0.0	0.10344827586206896	0.09195402298850575	0.0	0.26436781609195403	0.0	0.034482758620689655	0.022988505747126436	0.0	0.011494252873563218	0.0
57	0.18181818181818182	0.06363636363636363	0.06363636363636363	0.00909090909090909	0.11818181818181818	0.0	0.03636363636363636	0.0	0.1	0.045454545454545456	0.00909090909090909	0.13636363636363635	0.06363636363636363	0.05454545454545454	0.03636363636363636	0.0	0.0	0.08181818181818182
58	0.11912943871706758	0.033218785796105384	0.15349369988545247	0.045819014891179836	0.16265750286368844	0.003436426116838488	0.030927835051546393	0.008018327605956471	0.08132875143184422	0.026345933562428408	0.018327605956471937	0.13172966781214204	0.07789232531500573	0.024054982817869417	0.01718213058419244	0.01718213058419244	0.002290950744558992	0.046964490263459335
59	0.1295774647887324	0.014084507042253521	0.02535211267605634	0.16619718309859155	0.030985915492957747	0.01971830985915493	0.07042253521126761	0.016901408450704224	0.04507042253521127	0.02535211267605634	0.02535211267605634	0.29859154929577464	0.01971830985915493	0.008450704225352112	0.08169014084507042	0.0	0.0028169014084507044	0.01971830985915493
60	0.125	0.0375	0.05625	0.05625	0.13125	0.00625	0.01875	0.0125	0.1125	0.04375	0.125	0.075	0.1625	0.0	0.0	0.01875	0.0	0.01875
61	0.2	0.03076923076923077	0.09230769230769231	0.046153846153846156	0.2153846153846154	0.0	0.015384615384615385	0.0	0.12307692307692308	0.03076923076923077	0.015384615384615385	0.06153846153846154	0.07692307692307693	0.015384615384615385	0.0	0.015384615384615385	0.0	0.06153846153846154
62	0.17795637198622274	0.011481056257175661	0.045924225028702644	0.11021814006888633	0.07807118254879448	0.01722158438576349	0.02870264064293915	0.014925373134328358	0.08266360505166476	0.04133180252583238	0.029850746268656716	0.2617680826636051	0.04133180252583238	0.006888633754305396	0.022962112514351322	0.009184845005740528	0.003444316877152698	0.016073478760045924
63	0.22012578616352202	0.025157232704402517	0.05660377358490566	0.050314465408805034	0.0880503144654088	0.0	0.031446540880503145	0.0	0.14465408805031446	0.031446540880503145	0.018867924528301886	0.2138364779874214	0.006289308176100629	0.025157232704402517	0.0	0.0	0.012578616352201259	0.07547169811320754
64	0.0975609756097561	0.0	0.07317073170731707	0.0	0.21951219512195122	0.0	0.0	0.0	0.17073170731707318	0.0	0.04878048780487805	0.07317073170731707	0.14634146341463414	0.024390243902439025	0.024390243902439025	0.0	0.0	0.12195121951219512
65	0.125	0.023148148148148147	0.037037037037037035	0.06481481481481481	0.2175925925925926	0.0	0.05092592592592592	0.0	0.11574074074074074	0.032407407407407406	0.009259259259259259	0.1712962962962963	0.1111111111111111	0.013888888888888888	0.023148148148148147	0.0	0.004629629629629629	0.0
66	0.2	0.11428571428571428	0.05714285714285714	0.0	0.05714285714285714	0.0	0.08571428571428572	0.0	0.05714285714285714	0.0	0.0	0.14285714285714285	0.08571428571428572	0.02857142857142857	0.11428571428571428	0.02857142857142857	0.0	0.02857142857142857
67	0.102803738317757	0.0	0.009345794392523364	0.09345794392523364	0.037383177570093455	0.009345794392523364	0.08411214953271028	0.009345794392523364	0.056074766355140186	0.06542056074766354	0.0	0.48598130841121495	0.018691588785046728	0.0	0.009345794392523364	0.0	0.0	0.018691588785046728
68	0.37606837606837606	0.03418803418803419	0.02564102564102564	0.09401709401709402	0.042735042735042736	0.0	0.017094017094017096	0.042735042735042736	0.017094017094017096	0.03418803418803419	0.008547008547008548	0.1623931623931624	0.017094017094017096	0.02564102564102564	0.05128205128205128	0.017094017094017096	0.008547008547008548	0.02564102564102564
69	0.08080808080808081	0.0	0.020202020202020204	0.13131313131313133	0.030303030303030304	0.0	0.04040404040404041	0.010101010101010102	0.050505050505050504	0.030303030303030304	0.0	0.5858585858585859	0.020202020202020204	0.0	0.0	0.0	0.0	0.0
70	0.21052631578947367	0.06578947368421052	0.039473684210526314	0.039473684210526314	0.09210526315789473	0.0	0.02631578947368421	0.0	0.13157894736842105	0.039473684210526314	0.02631578947368421	0.19736842105263158	0.0	0.05263157894736842	0.02631578947368421	0.0	0.0	0.05263157894736842
71	0.125	0.0	0.05	0.025	0.175	0.0	0.025	0.0	0.125	0.05	0.025	0.225	0.1	0.0	0.025	0.0	0.0	0.05
72	0.32786885245901637	0.0	0.01639344262295082	0.11475409836065574	0.08196721311475409	0.0	0.01639344262295082	0.01639344262295082	0.06557377049180328	0.03278688524590164	0.0	0.29508196721311475	0.01639344262295082	0.0	0.0	0.01639344262295082	0.0	0.0
73	0.15129151291512916	0.027675276752767528	0.12361623616236163	0.023985239852398525	0.24723247232472326	0.0	0.02029520295202952	0.007380073800738007	0.11254612546125461	0.03690036900369004	0.01107011070110701	0.04981549815498155	0.11254612546125461	0.012915129151291513	0.01107011070110701	0.01845018450184502	0.0	0.033210332103321034
74	0.1527777777777778	0.013888888888888888	0.0	0.05555555555555555	0.027777777777777776	0.06944444444444445	0.013888888888888888	0.013888888888888888	0.1111111111111111	0.09722222222222222	0.1527777777777778	0.2222222222222222	0.0	0.0	0.05555555555555555	0.0	0.013888888888888888	0.0
75	0.19117647058823528	0.3161764705882353	0.024509803921568627	0.024509803921568627	0.02696078431372549	0.0	0.004901960784313725	0.0024509803921568627	0.00980392156862745	0.0	0.004901960784313725	0.03431372549019608	0.09558823529411764	0.14705882352941177	0.06862745098039216	0.049019607843137254	0.0	0.0
76	0.14705882352941177	0.0	0.03676470588235294	0.0661764705882353	0.16176470588235295	0.0	0.022058823529411766	0.0	0.11029411764705882	0.08823529411764706	0.014705882352941176	0.3088235294117647	0.007352941176470588	0.03676470588235294	0.0	0.0	0.0	0.0
77	0.29411764705882354	0.0196078431372549	0.0196078431372549	0.0784313725490196	0.058823529411764705	0.0	0.0392156862745098	0.0	0.0784313725490196	0.0	0.0	0.29411764705882354	0.0196078431372549	0.0392156862745098	0.0	0.0	0.0	0.058823529411764705
78	0.3745173745173745	0.0888030888030888	0.007722007722007722	0.11196911196911197	0.003861003861003861	0.0	0.007722007722007722	0.003861003861003861	0.007722007722007722	0.007722007722007722	0.003861003861003861	0.11196911196911197	0.019305019305019305	0.07335907335907337	0.16216216216216217	0.015444015444015444	0.0	0.0
79	0.07246376811594203	0.043478260869565216	0.043478260869565216	0.057971014492753624	0.08695652173913043	0.014492753623188406	0.0	0.0	0.14492753623188406	0.043478260869565216	0.18840579710144928	0.17391304347826086	0.014492753623188406	0.043478260869565216	0.014492753623188406	0.014492753623188406	0.0	0.043478260869565216
80	0.10810810810810811	0.13513513513513514	0.04054054054054054	0.08108108108108109	0.0945945945945946	0.0	0.04054054054054054	0.013513513513513514	0.04054054054054054	0.013513513513513514	0.0	0.20270270270270271	0.06756756756756757	0.0945945945945946	0.06756756756756757	0.0	0.0	0.0
81	0.15037593984962405	0.0	0.03759398496240601	0.022556390977443608	0.06015037593984962	0.07518796992481203	0.08270676691729323	0.03007518796992481	0.09774436090225563	0.07518796992481203	0.05263157894736842	0.23308270676691728	0.022556390977443608	0.007518796992481203	0.015037593984962405	0.0	0.007518796992481203	0.03007518796992481
82	0.0684931506849315	0.0	0.1050228310502283	0.0639269406392694	0.136986301369863	0.0	0.0136986301369863	0.0091324200913242	0.228310502283105	0.0273972602739726	0.0730593607305936	0.1917808219178082	0.0365296803652968	0.0	0.0	0.0045662100456621	0.0	0.0410958904109589
83	0.15577889447236182	0.09045226130653267	0.05025125628140704	0.08040201005025126	0.09045226130653267	0.005025125628140704	0.0	0.005025125628140704	0.05025125628140704	0.01507537688442211	0.010050251256281407	0.10050251256281408	0.11055276381909548	0.035175879396984924	0.010050251256281407	0.1658291457286432	0.0	0.02512562814070352
84	0.125	0.0	0.15625	0.03125	0.1875	0.0	0.0625	0.0	0.03125	0.09375	0.0	0.09375	0.15625	0.0	0.0	0.0	0.0	0.0625
85	0.1864406779661017	0.01694915254237288	0.05084745762711865	0.03389830508474576	0.0847457627118644	0.0	0.0	0.0	0.15254237288135594	0.01694915254237288	0.03389830508474576	0.23728813559322035	0.03389830508474576	0.01694915254237288	0.01694915254237288	0.0	0.01694915254237288	0.1016949152542373
86	0.06818181818181818	0.13636363636363635	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.011363636363636364	0.011363636363636364	0.011363636363636364	0.10227272727272728	0.011363636363636364	0.045454545454545456	0.06818181818181818	0.17045454545454544	0.03409090909090909	0.056818181818181816	0.022727272727272728	0.0	0.022727272727272728
87	0.08080808080808081	0.020202020202020204	0.050505050505050504	0.0707070707070707	0.3838383838383838	0.0	0.020202020202020204	0.020202020202020204	0.06060606060606061	0.050505050505050504	0.0	0.13131313131313133	0.06060606060606061	0.010101010101010102	0.010101010101010102	0.0	0.010101010101010102	0.020202020202020204
88	0.23809523809523808	0.0	0.0	0.09523809523809523	0.0	0.023809523809523808	0.05952380952380952	0.0	0.047619047619047616	0.03571428571428571	0.03571428571428571	0.4523809523809524	0.0	0.0	0.0	0.0	0.0	0.011904761904761904
89	0.32	0.0	0.0	0.04	0.2	0.0	0.04	0.0	0.08	0.04	0.0	0.24	0.04	0.0	0.0	0.0	0.0	0.0
90	0.19543147208121828	0.02030456852791878	0.03807106598984772	0.05583756345177665	0.13451776649746192	0.01015228426395939	0.017766497461928935	0.01015228426395939	0.15228426395939088	0.06091370558375635	0.04314720812182741	0.1598984771573604	0.050761421319796954	0.012690355329949238	0.01015228426395939	0.007614213197969543	0.0	0.02030456852791878
91	0.4507042253521127	0.0	0.0	0.09859154929577464	0.04225352112676056	0.0	0.07042253521126761	0.014084507042253521	0.014084507042253521	0.04225352112676056	0.028169014084507043	0.16901408450704225	0.028169014084507043	0.0	0.014084507042253521	0.014084507042253521	0.0	0.014084507042253521
92	0.16574585635359115	0.11602209944751381	0.056353591160221	0.07513812154696133	0.09392265193370165	0.0	0.011049723756906077	0.004419889502762431	0.0707182320441989	0.016574585635359115	0.011049723756906077	0.09613259668508287	0.09281767955801105	0.06740331491712707	0.05856353591160221	0.0430939226519337	0.0	0.020994475138121547
93	0.06191369606003752	0.043151969981238276	0.09568480300187618	0.043151969981238276	0.30956848030018763	0.0	0.02626641651031895	0.009380863039399626	0.10881801125703565	0.0300187617260788	0.00375234521575985	0.0375234521575985	0.1275797373358349	0.03189493433395872	0.009380863039399626	0.0450281425891182	0.0	0.016885553470919325
94	0.07894736842105263	0.05263157894736842	0.13157894736842105	0.0	0.07894736842105263	0.0	0.0	0.0	0.10526315789473684	0.0	0.0	0.05263157894736842	0.02631578947368421	0.02631578947368421	0.02631578947368421	0.0	0.0	0.42105263157894735
95	0.18562874251497005	0.0	0.029940119760479042	0.0658682634730539	0.17964071856287425	0.005988023952095809	0.023952095808383235	0.005988023952095809	0.1437125748502994	0.08383233532934131	0.017964071856287425	0.19161676646706588	0.05389221556886228	0.0	0.005988023952095809	0.0	0.0	0.005988023952095809
96	0.12871287128712872	0.0594059405940594	0.0	0.0594059405940594	0.0891089108910891	0.0	0.039603960396039604	0.0297029702970297	0.10891089108910891	0.0297029702970297	0.009900990099009901	0.3465346534653465	0.0297029702970297	0.039603960396039604	0.019801980198019802	0.009900990099009901	0.0	0.0
